id	is_hotel	country	currency	city	cityarea	name	abbr	tel	good_for_family	accept_credit_card	parking	outdoor_seating	wifi	wheelchair_accessible	price1	price2	lat	lng	timezone	locale	cdate
b4ab95a876dcc163cf96057655f4624470828dde	1	tw	TWD	Taipei City	Main City Center	Lantern Fortune	0ce35dc5e5264f118f9f63f1706976b433367488	0f2004ceba56d5ca7665920b1304562e69d86caa	1	1	1	0	1	0	637	1139	25.05	121.52	Asia/Taipei	zh_TW	10/18/2011 17:14
1ca57f63999c2fd6eab64add1e026dc99208b5ad	1	tw	TWD	Taipei City	Main City Center	Velvet Dynasty	3477ddaceffbb9db0ee8d39167aeabaa31bcc679	496b84f719c6c88617489d580cfc29a5025150df	1	1	1	0	1	1	972	1596	25.05	121.54	Asia/Taipei	zh_TW	8/23/2012 15:11
c9ea1b153dc7fef5f93b3695918477a9966e81cf	1	tw	TWD	Taipei City	Main City Center	Velvet Dynasty	dd4d6d4fe3ea99addf9426887d5425818e580033	496b84f719c6c88617489d580cfc29a5025150df	1	1	1	0	0	1	941	1680	25.05	121.54	Asia/Taipei	zh_TW	8/23/2012 15:23
f58a8f8f152ac2ac8a9b3640fbeb204b066437e5	1	tw	TWD	Taipei City	Da'an District	Mandarin Lantern	565cd4cc38e87f69130d7d7d04eca2a985b2862a	9e1f8c1f62787531ecede55621b40db327a5af95	1	1	1	0	1	0	562	866	25.04	121.54	Asia/Taipei	zh_TW	9/22/2012 2:45
e19d2e6ca292963ac4b2d45cd2a5cb2151d54b71	0	tw	TWD	Taipei City	 	Bamboo Blossom Café	5ebcd522977a301d8745546649ed1eb68d86f60d	9d1cc5200cf750d8c388f0a9fc164e007858550e	1	1	1	0	1	0	900	1500	25.04	121.57	Asia/Taipei	zh_TW	6/20/2013 15:04
ae4353e9cee124c0422e3b1da6f0d5d26eda2522	1	tw	TWD	Taipei City	 	Velvet Lotus	c2f65b49d5aab14b40cd4a0fa741a92256c39311	841286c917160869956579588d070e19ba2072ac	0	1	1	0	1	1	500	1000	25.04	121.56	Asia/Taipei	zh_TW	8/6/2013 15:25
78b4eac3252f39389b70bdc8b09fe5138559ace2	0	tw	TWD	Taipei City	 	Mandarin Lantern	c6aa508fb325609bf9023af26fbc9de12573bac6	298f992b7a1b8d331a2ab45a8f5db09e13b2ef0a	1	1	1	0	0	0	500	1000	25.04	121.54	Asia/Taipei	zh_TW	11/11/2013 15:55
790ad76d12670c6171754a36a6b64fbad10c7ac4	0	tw	TWD	Taipei City	 	Whispering Lotus	8247f8d2ab3b052102bd910c1d3f46c888e572da	eec98608f7053752bd13f94b31be29769e905434	1	1	1	0	0	0	300	500	25.03	121.55	Asia/Taipei	zh_TW	11/19/2013 16:25
d0a4b36cda7b68e69bc9ba083867e1146574fcac	1	tw	TWD	Taipei City	 	Jade Serenity	1ace045e47b479f31893b4774e0f88acc9c20ac0	af5926b499e131564e0db985a2d08d2c1464e3ea	1	1	0	0	1	1	500	700	25.05	121.55	Asia/Taipei	zh_TW	11/26/2013 16:00
72f8238e518f48b4f7e70064503524f2a8f720b7	0	tw	TWD	Taipei City	 	Mandarin Lantern	1f5de8a630bbad445025700c72fb220825e61700	13f45749b60d4a15db08a535de895287c9054aaa	1	1	1	0	1	1	500	700	25.04	121.54	Asia/Taipei	zh_TW	12/6/2013 14:22
15daefe03c21d9ab0bd66111ff65a4d7408a808f	0	tw	TWD	Taipei City	 	Ruby Blossom	b80e41f13d4f11e8d9893efcaf0c70e5f7444b1e	1deb30d6160d23bfdee96edae99f79c046e5d187	1	1	0	0	1	1	500	700	25.04	121.51	Asia/Taipei	zh_TW	12/6/2013 15:15
5cce61b1529ff5becb457e9a8774f5eaf2558fff	0	tw	TWD	Taipei City	 	Plum Blossom Café	1272f7c0aae0491bbbadbeda8f988162d57a93e0	e11899e4927595e88dc238768d9e5e38f86f3e9a	1	1	1	0	0	1	500	600	25.12	121.53	Asia/Taipei	zh_TW	1/13/2014 17:03
e1a050f6889aee508265a61abcf1e038a3461538	0	tw	TWD	Taipei City	 	Oriental Harmony	2dffb1d46313cb6ce8d984d343efbfdb37711f9b	5c20acc636bc06ae68beec3c8faa8e63c0344e94	1	1	1	0	0	1	500	600	25.04	121.55	Asia/Taipei	zh_TW	1/15/2014 12:38
14d1b82996ee79389e10ce0728485100d002cc2b	0	tw	TWD	Taipei City	 	Velvet Lotus	4e71a5aef83fe2c063eaff15285ec496682f2aad	8e15ebaa1f3d52368b945916cc8994810d2e95fb	1	1	1	0	0	0	500	600	25.04	121.56	Asia/Taipei	zh_TW	2/7/2014 15:23
e15ba49e098132545095518fcc23c4e9ef1f1a50	0	tw	TWD	Taipei City	 	Bamboo Blossom Café	7f7bf922c4ff5d7435048638a526597f0c24aee2	5214d82ec0fff612dd444b50ef30629db7477f9a	1	1	1	0	0	1	500	600	25.04	121.57	Asia/Taipei	zh_TW	2/10/2014 17:22
8a369a36dbf4c871806025cf0f9329090f9fd4ec	1	tw	TWD	Taipei City	 	Bamboo Blossom Café	ea84c74360d2f286e1855fae9a4466e36934fafe	b02a2f522e63822e1536b3545d0c2828b9d7acbb	1	1	1	0	1	1	1000	1500	25.04	121.57	Asia/Taipei	zh_TW	3/7/2014 18:32
fccec1c3de308e7f5c86d7a264d0dea889aa12d2	0	tw	TWD	Taipei City	 	Golden Serenity	99d173e48a42bf259133a2265892bf65319f116c	81ab1c4bc64b0028efab37ba4555412939e3527d	1	1	1	0	1	1	400	800	25.13	121.51	Asia/Taipei	zh_TW	6/3/2014 15:19
32ca63a5e732186ece09d4e076a27cd9a8bc1afd	0	tw	TWD	Taipei City	 	Lantern Essence	1ca8b24241e29a9d0ceac9f65cad2823775c2250	0dbe6827eaf68e3608175d1cdc9776272dc1f7b7	1	1	1	0	1	0	1100	1600	25.03	121.56	Asia/Taipei	zh_TW	8/20/2014 19:21
dbbb7235502b6145d9026894bf9864adf8752b27	0	tw	TWD	Taipei City	 	Plum Serenity	dfd79777872f6eb48d0b7e3c62fe9b9a54c93b87	2a6ee1e1ae21ef9c7947ac39e584f14c07c4d0d1	1	0	0	0	1	0	500	800	25.08	121.57	Asia/Taipei	en_US	9/2/2014 11:40
6e7131a4d2144329656c70b66471fc78506d6a75	0	tw	TWD	Taipei City	 	Plum Blossom Express	f56b1973a1eefa1d06da5f21f64b2e2ecafed52b	8659cfc5264468f5982f1d4456e0bbb0c4ce319e	1	1	0	0	1	0	500	800	25.06	121.51	Asia/Taipei	en_US	9/2/2014 16:06
fb5e6ffa17b28acc81ad26b47b5c72a94971884e	1	tw	TWD	Tainan City	Main City Center	Oriental Delights	56d4132dadd0a6d328509d6e463301c6a1602140	f012a595e0ab053d53509d3638aa57c95ddbf005	1	1	1	0	1	0	700	1500	23	120.21	Asia/Taipei	zh_TW	6/28/2012 21:55
9d9919a23ad007c6b32c369c11daf0093320be31	1	tw	TWD	New Taipei City	 	Phoenix Blossom	a9984121570a81ab2698b4310edba45aa201e5a3	7104e52fcf2058096cca7ac12189dca5613804d9	1	1	1	0	1	0	200	1000	25.06	121.64	Asia/Taipei	zh_TW	9/10/2013 19:03
ae4090ca93557383b664f01b353f0765b8a0dbf6	0	tw	TWD	New Taipei City	 	Ruby Lantern	c30400bffb0258316b784e9fccff96195d725c2f	feb8c807a10b4fd4962f91ae421a9c68a2550214	1	1	1	0	0	1	500	600	25.02	121.47	Asia/Taipei	zh_TW	1/2/2014 11:56
cbd00fcbdde206e4de82a280670f77a875f0b50d	0	tw	TWD	New Taipei City	 	Oriental Jewel	d729a063e4443cf37999af4a57aca61ecb778263	8b1a963f30871ea24f5d5ccd97954c019f4dbb3c	1	1	0	0	1	1	700	850	25.01	121.46	Asia/Taipei	zh_TW	8/25/2014 16:17
c20334ce9bb426fab112565c3d6375f89b838d1e	1	tw	TWD	Hsinchu City	East District	Rose Serenity	ebc1b345c92e61a60cca11c5e3b2fdfc34a53ddb	5de6954e7102077861518b0318cb2f2c44d8863a	1	1	1	0	1	1	506	717	24.78	121.02	Asia/Taipei	zh_TW	2/29/2012 18:51
c71bfe2e3437e731ac7d01a2cc5021ba5fc33e0c	0	tw	TWD	Hsinchu City	 	Oriental Blossom	d08fc3fc37a4e71177686aa86fc893bb37d0c9ba	d431d026eca4c3fceddd3150aebdfb6dceb7b610	1	1	1	0	1	1	500	700	24.81	120.98	Asia/Taipei	zh_TW	3/20/2014 18:06
b984ed6100cff80e2cfb9a42953137cede5ea9e6	1	tw	TWD	Hsinchu County	 	Crystal Dynasty	668f6b8c41b5464dee9a9e992e70f813f1e37711	0f2004ceba56d5ca7665920b1304562e69d86caa	1	1	1	0	1	1	580	2000	24.82	121.03	Asia/Taipei	zh_TW	4/7/2013 17:28
544ee5fa2bf7e8c1a9f487c680e9e8cc75ab024c	1	tw	TWD	Taoyuan County	Zhongli City	Harmony Jewel	4fc149fda9f73597101cbe52d07549617dabf220	a41157a0db2ba72da9d9623b53b9b26c14587990	1	1	1	0	1	1	438	687	24.97	121.18	Asia/Taipei	zh_TW	9/24/2010 16:09
29b8a63933e34d1e749224cc6c240df85b576440	1	tw	TWD	Taoyuan County	Dayuan Township	Harmony Pagoda	9eff30dca635da13992a05574ebf892e4163a957	f4262533c103650a2f40612235202be5797e30aa	1	1	1	0	1	1	632	924	25.07	121.22	Asia/Taipei	zh_TW	8/11/2012 18:51
b20207d26115a4533a35908a0df49f178747380e	0	tw	TWD	Taoyuan County	 	Velvet Pavilion	e8d5c359756b9e6b393e2d57974f63a891a6496e	6e977685f4a7541be9c1a359b78fd0131d718a74	1	1	1	0	1	1	500	700	24.98	121.32	Asia/Taipei	zh_TW	10/18/2013 16:52
a5151beb36e8a96848289bea8337c3868e5dd453	0	tw	TWD	Taoyuan County	 	Bamboo Pagoda	19de653edb22cf1a6ba1c37331bd8ee11c908d88	54f7c32f20abb8d031e9734a8a61c9a85f5ece83	1	1	1	0	1	1	500	700	25.04	121.29	Asia/Taipei	zh_TW	11/15/2013 18:20
822644cc15f5ad507d9f0e5d26c68e67a92d6dfc	1	tw	TWD	Hualien County	Hualien City	Plum Dynasty	62bc86810328fafb864599e0d98828821f5c52ce	f9eadbf4fe9a9b5a2d5747ac6e79a0262054744c	1	1	1	0	1	1	689	1244	23.99	121.63	Asia/Taipei	zh_TW	12/9/2010 22:35
3e4b7a5c696d253c22fdbb81e963506e3b8f4568	0	tw	TWD	Miaoli County	Sanyi Township	Harmony Fortune	33fce00e3e58a7c04b11a4bbfbabf02aa29df43c	8ffed022ec477b42f799a285d140edd3a1cc8370	1	1	1	0	1	1	411	660	24.4	120.77	Asia/Taipei	zh_TW	12/7/2010 16:06
de9cb706071ab5d2912b33100148d5efd486d230	1	hk	HKD	Hong Kong	 	Velvet Bamboo	4edb8caa39b918b9b77b7b182a131ebec791d563	4e9af5b0f6d36f03a44bf938c30ed8588ff47360	0	1	1	0	1	0	0	0	22.32	114.18	Asia/Taipei	zh_TW	4/3/2014 17:10
5a4ef0bc5e245df4a364662f05fc7bc2eea09b82	1	tw	TWD	Kaohsiung City	Main City Center	Harmony Pavilion	54a0dd6d86eb79f8a2287d6e57e0df4814d822b7	6dc884a8828a7ae7a763f2b9999921f2d62819d2	1	1	1	0	1	0	355	555	22.63	120.29	Asia/Taipei	zh_TW	12/31/2009 0:00
9cf93c8ce8d52170118e6cdb7b68e5222acee019	1	tw	TWD	Kaohsiung City	 	Spring Roll Rhapsody	d82c7f8549608ae515eb974fa7fdff63e0afd12c	1513fdecded4fd12a9473f3d192d0e1e4f5aa1cc	1	1	1	0	1	0	800	1000	22.87	120.36	Asia/Taipei	zh_TW	12/20/2012 23:27
ccdcde036026dd086f77f722406dccefe09989e5	0	tw	TWD	Kaohsiung City	 	Lucky Cloud Teahouse	180c1a693d6b7bdc47ddf32e72a3dd8cc2691bbc	e939502a32c4282e6ec15a167b373a59372992ff	0	1	1	0	0	0	300	900	22.62	120.3	Asia/Taipei	zh_TW	2/4/2013 15:44
40d72aa99e215fe5210b434437c94b755bdc9c04	1	tw	TWD	Shanghai	Main City Center	Lantern Essence	348c139c4618770c4cee5cb54dd9a772121e7bac	0f2004ceba56d5ca7665920b1304562e69d86caa	0	0	0	0	0	0	1500	2000	31.22	121.45	Asia/Taipei	zh_TW	5/21/2012 14:50
5db5e4adbd3592be685cbc4795cbdb70865eb197	1	tw	TWD	Shanghai	Main City Center	Whispering Bamboo	6f49619d52f1f328bda46d7893ad884e4967d59a	0f2004ceba56d5ca7665920b1304562e69d86caa	0	0	0	0	0	0	1500	2000	31.23	121.49	Asia/Taipei	zh_TW	5/21/2012 14:53
21bf23edeabfee8e246f3b20e710b9b206ae99e6	1	tw	TWD	Taipei City	Main City Center	Velvet Dynasty	27bc4caf451047f3598844760357fe5ac681c818	496b84f719c6c88617489d580cfc29a5025150df	1	1	1	1	0	1	1121	1920	25.05	121.54	Asia/Taipei	zh_TW	8/23/2012 15:55
af999513194498e65695d85bbf6f1c66eaa64efc	1	tw	TWD	Taipei City	 	Bamboo Blossom Café	90e97f156b810a6047b3d7c7ae8507ab9cc3232e	81bcf9600918c574b366d64c43e7cffb07cba6c2	1	1	1	0	1	1	1000	2000	25.04	121.57	Asia/Taipei	zh_TW	11/18/2013 14:57
1e4287353ecd894c6afee417abf4a4bcb9c4b3e4	0	tw	TWD	Kaohsiung City	Sanmin District	Lotus Leaf Lounge	4525f32219c26e9cb42f44cdb78943d602b7e2c4	57a6033fb7249b65df0ccc2898f060fd76a3ef6a	1	0	0	0	0	0	238	337	22.66	120.31	Asia/Taipei	zh_TW	8/13/2010 19:04
9496f0e75bead0b5374e4aa971979edb85f781a1	0	tw	TWD	Taichung City	 	Velvet Dragon	432c25414d9427ee802c92093b8783a4a95b7a39	0c4c57a7728a0d607252e0d9ecb9911a7cf1ba1e	1	1	0	0	0	1	400	800	24.14	120.66	Asia/Taipei	zh_TW	7/2/2014 16:45
75605b879bdadde9b7898c892788e4e637318d86	1	tw	TWD	Taipei City	Zhongshan District	Bamboo Essence	b35b37f5bc210943f80310b80d0c7f247a4f38eb	c4cd4e8d28335b6d61bafd6fc0cfeedb369e9e73	1	1	1	0	1	1	1009	1914	25.08	121.56	Asia/Taipei	zh_TW	1/15/2012 13:43
59517834594ee9dfb0fc4d6e76a08bf96d3062d4	0	tw	TWD	Taipei City	Main City Center	Bamboo Blossom Café	209c11b14be31c2331faf9186bb949f0f10fedf1	6f05d912f43e79a58b8eaa51e5c9b412f0c93df3	1	1	1	1	1	1	1220	2663	25.04	121.57	Asia/Taipei	zh_TW	9/28/2012 15:04
0b63f2384cab2c1b7df7105f711f582f6c32a9a1	0	tw	TWD	Taipei City	 	Lantern Dynasty	10031b60196ad8a19ad7954e05d647af65f5d243	d273999e2157793513dd293a388b6c2ce4b0b0b0	1	1	0	1	1	0	1000	1500	25.08	121.55	Asia/Taipei	zh_TW	6/4/2013 15:52
803f477a530f1ec61f3f5bc64555ce57fc445feb	0	tw	TWD	Taipei City	 	Oriental Harmony	a897a69dc551110f390f98ab14d26f7169a794be	bdadf3b972c0283a4456c1ea3cde5d558b58082d	1	0	0	0	1	0	300	800	25.04	121.55	Asia/Taipei	zh_TW	12/2/2013 11:15
1823d376c91399aa342e617c1a2afd42897daa1b	0	tw	TWD	Taipei City	Main City Center	Crystal Pavilion	23CC5E5D0A4ECA22B9366B10B63551EA729E822C	6E4F994A068C3E230D1AB249E4878FC3781CBBF1	0	0	0	0	1	1	468	707	23.700000	122.100000	Asia/Taipei	zh_TW	01/11/2025 22:48
86a60f29d8e00bd3052d3dc5fdcc6e5817ccacac	0	tw	TWD	Taipei City	West District	Jade Garden	59404A8E7D768EE07D1F35893FF32E48B46EE75D	D0A5C3853CDA669B3D51F871B8048A01ED7258C1	0	0	1	0	0	0	496	1633	25.200000	121.600000	Asia/Taipei	zh_TW	02/26/2025 6:47
0572b40a00d2f1686914bc9f5754f64b69ace4ca	1	tw	TWD			Yamaguchi Sushi	C7358C544ADE3616ECD379B56EE5BBF7C0AE6693	6403C659D86EDF8D206A855A9A0501DAAC21CAB4	1	0	0	1	1	0	575	1277	24.100000	122.200000	Asia/Taipei	zh_TW	09/18/2023 11:35
6bc9c0981daafef449c8fb519478112cd6a0b6cb	1	tw	TWD	Kaohsiung City	 	Chopsticks Chase	7e95a1b301680f57857aa725b72462f2ee9f36f2	db0085c26a9ef9191f54b1d8660dc34269c6277c	0	1	1	0	1	0	580	950	22.73	120.41	Asia/Taipei	zh_TW	6/12/2014 15:23
0b43f7c63c7324d338be297f3354b671ee1bd2ec	0	tw	TWD	Taipei City	 	Velvet Lotus	e2249f4e0703801cce39170817cadb0ea068b110	33fdfe39fc21a833c490ebb82a020977e494ec12	1	1	0	1	1	0	1000	1500	25.04	121.56	Asia/Taipei	zh_TW	3/18/2013 23:19
6beeb78adcab1158038ed86433fcb7ef32808ede	0	tw	TWD	Kaohsiung City	 	Lotus Leaf Lounge	fdf2c52446272f5965dd618ef4595ce9a265ca33	ade9a06287404ec448290d1a13cd731a9b6e2adc	1	1	1	0	1	0	350	500	22.66	120.31	Asia/Taipei	zh_TW	4/8/2014 16:49
47c01ef516e99d61a3686f6e1892d1ace83fc53f	0	tw	TWD	Taipei City	 	Oriental Harmony	0d532db827bb8d08eb58ff61922f20b6ba3440e6	34a429430179b049f0a7facd8dd9eb91640d8226	0	1	1	0	1	0	250	800	25.04	121.55	Asia/Taipei	zh_TW	10/4/2013 10:04
7c2137683c74b86e0f48025f7d1480cd6e2f3d54	0	tw	TWD	Taipei City	Da'an District	Mandarin Lantern	7b8a0001d75b0d902e0828b9dda6470c11f6ea91	cfcbac789c6bcb10db5c0ae3458d9ebfae82616a	1	1	1	0	1	1	572	985	25.04	121.54	Asia/Taipei	zh_TW	3/23/2011 12:53
e16bea0ac1ea7bfceb23ff0b4d8e7e1428bab332	0	tw	TWD	Taipei City	Da'an District	Velvet Lotus	b4b7987807d56a30f0c3960a23d9968daee131a8	e136d85d3f448edf71bcec0cfc7a456e680e648e	1	1	1	1	1	0	607	1061	25.04	121.56	Asia/Taipei	zh_TW	7/9/2011 18:04
618b6e3fd20d3f9ba201dede950eeda35f9cb101	1	tw	TWD	Taichung City	 	Golden Essence	f0787d188aa458ccd3105552943a986a96acb3af	1506697e3effdade4b77752bfc3439c82b071fae	1	1	1	0	1	0	280	650	24.23	120.94	Asia/Taipei	zh_TW	2/19/2013 14:27
8f090abd8d05dde52081919b1110f2cb95745861	0	tw	TWD	Taipei City	 	Bamboo Blossom Café	e362716403ca5d82682164baaa41d14284f91bed	3a3bd2f9f5dff5049a89149ce805a061b2656cd3	1	0	1	0	1	0	300	1100	25.04	121.57	Asia/Taipei	zh_TW	6/16/2014 12:35
ab2bfd6ed983b798f2fb21e0ac56fadaa74eee41	0	tw	TWD	Tainan City	Main City Center	Lotus Dream	70b2d2f7cb4935a28e7ea0406d35a9f43e840713	24ced6866860c5b39d1a6b9f83a74244db67fb67	1	1	1	0	1	0	337	492	22.99	120.17	Asia/Taipei	zh_TW	12/31/2009 0:00
5a0560a6d5e8c59eb9bb6e782c0a48d6b8e9b617	1	tw	TWD	Taipei City	Zhongzheng District	Rose Blossom	96c1a8cb8ec3941574ab576fa48cb98477412920	553c411fe063e9ec614461d1df87718ffdefd8f7	1	1	1	0	1	1	761	1303	25.09	121.56	Asia/Taipei	zh_TW	12/31/2009 0:00
8da9427602ad535bbc991535e2c1338bc5684e21	0	tw	TWD	Taipei City	Da'an District	Mandarin Lantern	a30efdcbb29e672f4ffb094621d8445b379e3c6b	0f2004ceba56d5ca7665920b1304562e69d86caa	1	0	0	0	0	0	259	384	25.04	121.54	Asia/Taipei	zh_TW	11/6/2012 1:12
91a837e6a8665b5f2bb8e254a1800bfbc35ba4e8	0	tw	TWD	Tainan City	 	Harmony Express	46bbe098101111f2ec1e6d03d244bfa39f56dc0a	da7a110cce86dadd4fa4c3fb97488071dec4ea1d	0	1	1	0	0	1	400	1000	23	120.22	Asia/Taipei	zh_TW	10/8/2013 17:16
085996c4fee1b5195077fedd3a2243f95d5d8937	0	tw	TWD	Taipei City	Xinyi District	Lantern Essence	8eaa9a9f3ac41365823b69d4bfc5fa901773ec41	773a6ecc1a700654558a22737ce957eefc550bea	1	1	1	0	1	1	1132	2454	25.03	121.56	Asia/Taipei	zh_TW	3/12/2011 12:25
2509d96893621808861c72d3e37a5c2a88acd2b7	0	tw	TWD	Taipei City	Zhongzheng District	Harmony Fortune	cb8eaf648961f92c0500656a2c23bf2aac5a9fa8	00557fa76201bd75075d61e4a3935afa62987c04	1	1	0	0	0	0	761	1429	25.04	121.53	Asia/Taipei	zh_TW	6/3/2011 12:46
53f2a268cee661676d1bfa5f4a37adea303f0d50	0	tw	TWD	Taipei City	Zhongshan District	Bamboo Essence	428a57fc30367cde34ca5c3acd893da69de29d5d	6398b5c6ce3f308b8176a92f0a9ba462ca7b97dc	1	1	0	0	1	1	687	1236	25.08	121.56	Asia/Taipei	zh_TW	6/6/2012 13:21
0e4f0a4c9c910f2258da6880103b828c70eed697	0	tw	TWD	Taipei City	Zhongshan District	Lantern Fortune	988cfb14f6311fa811f0a4765af186d146a96030	ff4f6f5045e250ac7409328b5067577bdbeb601e	1	1	1	0	1	0	663	1149	25.05	121.52	Asia/Taipei	zh_TW	6/23/2011 18:41
ec1a169576d8accddb1126a9c5d9e2d70f1b1262	1	tw	TWD	Taipei City	 	Velvet Lotus	369ea3daa79b5d5bf8d5d7d9663ce003d19f6aa0	841286c917160869956579588d070e19ba2072ac	1	1	1	0	1	1	500	2000	25.04	121.56	Asia/Taipei	zh_TW	10/15/2013 15:38
530e95e32357b6197051d5cf7619920695d495b6	0	tw	TWD	Taipei City	 	Phoenix Lantern	1e05442ec1f0500c5506d3d765430f4b508c1ddd	c81315420e9c4fffb301b079e9fdff48b961c5e6	1	1	0	0	1	0	800	1200	25.06	121.54	Asia/Taipei	zh_TW	3/4/2014 11:57
bf4587e32be0cd4b36ad5a7aa29def9951b35fd9	0	tw	TWD	Taipei City	Xinyi District	Bamboo Blossom Café	ce4b9385b392ff9e9d6ff42f372769b5a851c35b	b7e2bdec901fd9e26743e7759df68b46a78b6446	0	1	1	0	0	1	994	1746	25.04	121.57	Asia/Taipei	zh_TW	1/9/2012 14:45
8b656b30ac09b157ae779c543c621273810d082f	1	tw	TWD	Kaohsiung City	Main City Center	Lucky Cloud Teahouse	1f0d779cedda9c15a7ffd8cc88e9ec7d4bd168f0	1782072833c00f0a7edd1795cc67dc03fbc7d08b	1	1	1	1	1	1	587	946	22.62	120.3	Asia/Taipei	zh_TW	12/31/2009 0:00
eac24e5524e308ec831ce6fca2ea916812ffd142	0	tw	TWD	Taipei City	 	Ruby Serenity	6cb7d16b586e58fba96adc48e2bad17f3831b7dc	8aed5ab1727100db637ef691b53d86692424ef9b	1	1	1	0	1	1	500	800	25.06	121.53	Asia/Taipei	en_US	9/9/2014 15:28
4aa4187de57894409f77edf5c37c39ce392b6bb8	1	tw	TWD	New Taipei City	 	Silk Pagoda	b2425363df94d4a570fbb81a4722394ba474a8a9	03470442673866c3ec312c6b7ead83106bf770b4	1	1	1	0	1	1	308	880	25.2	121.6	Asia/Taipei	zh_TW	2/27/2013 18:08
481de43920da7869cca3f6aa345185cd23cf1327	0	tw	TWD	Taichung City	Main City Center	Pearl Bamboo	64c356668d14c1fddabdcb5affad96e59a17aaa5	9dfaa2b2e53905399100d2b66f2fc869a2a8a67d	1	1	1	0	0	1	265	495	24.14	120.69	Asia/Taipei	zh_TW	5/2/2011 12:01
e26838d004dadd207b5758306ccdf102e5a3636c	0	tw	TWD	Taipei City	 	Harmony Fortune	569e2e18005ffd42d8840fd583a91fa376fb3f07	af7ad960f15fbb15ef32bf9a0e52074c3bc6dc6a	0	1	0	0	0	0	300	800	25.04	121.53	Asia/Taipei	zh_TW	4/21/2014 12:04
218e3ceb2f320f3d35175c874c8877703731d49f	0	tw	TWD	Hsinchu City	 	Plum Express	979e3c722089653ff9adb1e8acded19be111f6b0	65118de5ff8d49d93fc528cbc68f643667142dd7	0	1	1	0	0	0	300	500	24.8	120.97	Asia/Taipei	zh_TW	11/20/2013 15:59
9c08625cb144d7fbd1457a857e4c6bc9dc77d04e	0	tw	TWD	Kaohsiung City	Qishan District	Panda Palace	c3dd2f82cf292a55225761407648425736ec5653	071e5716af36986fcd963fe48521c56f4297a3b4	1	1	0	0	0	0	453	812	22.65	120.29	Asia/Taipei	zh_TW	8/23/2012 13:27
5f1a7b61ba451766343e17858cd628858beb2fb6	0	tw	TWD	Taipei City		Katsu Kitchen	49C118E69B3034F256595E73420F1A8D0A2026DC	D6727E7FAA55AE56A71472F715043717BCD08452	0	0	1	1	1	0	654	1872	25.100000	120.800000	Asia/Taipei	zh_TW	03/08/2023 22:12
d2afb86ad23f650bca2999d4d6ba7cc68dfc6780	0	tw	TWD	New Taipei City		Golden Dragon	B2761604600AE369AFE00198C93143A51B8A9FA5	7DE722039EDC49C540054B5BCE0D70C173EA0E21	1	1	1	0	1	0	663	1605	25.400000	121.600000	Asia/Taipei	zh_TW	08/12/2023 18:18
437565d463818755c9a4b547b764d811c52cd434	0	tw	TWD	Tainan City	East District	Nara Noodle House	D2A22E845BA0C3BFA34CEE800170084E6CD867FC	93F4A4BDA0F26DA88063A6D5E4C5E8683BDA5ECC	1	1	0	1	0	1	329	770	23.900000	121.100000	Asia/Taipei	zh_TW	11/14/2022 7:9
0c2759b0720e3b98b0982b3e2e896832999ea2a0	1	tw	TWD	Shanghai	Main City Center	Golden Blossom Café	04cac4e2674a055dff88cac156b00b48eb4430c5	0f2004ceba56d5ca7665920b1304562e69d86caa	0	0	0	0	0	0	1500	2500	31.22	121.44	Asia/Taipei	zh_TW	5/21/2012 14:47
1e03b7b3ce8bb46eac3e5cb120539c4e0c9d674f	1	tw	TWD	Kaohsiung City	 	Dragon Pearl Hall	0cdb49d35f897d6a42a65835f49d710df98776d7	375406d5fec408425a9e3a22660c55192312eaa6	1	1	1	0	1	1	548	879	22.62	120.29	Asia/Taipei	en_US	9/15/2014 14:42
3db60e5e626e8e4dbf8184d0262935f9d20c1c91	1	hk	HKD	Hong Kong	 	Majestic Dragon	7246895e4a06fa962d36a76d7d5d8f6720c1fac2	277fc184fb216f566ca9401da52d8bf760dbd810	0	0	0	0	0	0	300	500	22.31	114.22	Asia/Taipei	zh_TW	4/27/2014 23:35
4126260216ffbdc355867e0aa3c243a9df975cd1	1	tw	TWD	Taichung City	Main City Center	Lantern Palace	59f52c3da5a8b18e8903930567fefb773dd50174	75c07f8a9ab7c783e26f5dd7dc795e089cbbcd64	1	1	1	0	1	1	1142	2355	24.18	120.62	Asia/Taipei	zh_TW	12/26/2011 11:14
770dbe93ba91f9d276bd086146032907d9a961b5	1	tw	TWD	Taichung City	 	Golden Essence	9a50820a8fce015b6effc3da1dff62d3b4183003	a719e167b6f21789788c40c2e1767bc3c57b7522	1	1	1	0	1	0	330	2076	24.23	120.94	Asia/Taipei	zh_TW	4/24/2014 10:24
cd9a3ad22adf1508b854c31a9f0abfa80d5d8d07	0	tw	TWD	Taipei City	Da'an District	Oriental Harmony	08b82f35fdc8f22112716f5db9e52988fd1b274e	fbdf2f67c385acfefae98af8b857c48b0d61750b	1	1	0	0	1	0	935	1723	25.04	121.55	Asia/Taipei	zh_TW	11/14/2012 1:12
72448051e12c67337fce46a35402c025ac351496	0	tw	TWD	Taipei City	 	Lantern Dynasty	ee56ae3a2b799928c357c28ac1945fb2077d934d	a0d15d759e1631b419cfa5268285b833faeb8cd0	1	1	0	1	1	0	1200	3800	25.08	121.55	Asia/Taipei	zh_TW	11/30/2012 2:10
